
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =3784
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =       1.234   TIME= 12:47:16
 The selected element set contains stiffness types (such as SURF154 )    
  which are not valid for error estimation.                              

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE 2019 R2          19.4     ***
 DISTRIBUTED ANSYS Mechanical Enterprise                       

 00348435  VERSION=WINDOWS x64   12:47:16  AUG 04, 2019 CP=      1.234

 first try--Static Structural (B5)                                             


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
     715    0.57223E-002   0.22669E-002   0.75460E-003  -0.37414E-017   0.37731E-018   0.12767E-003
     716    0.57338E-002   0.22047E-002   0.56540E-003   0.23838E-017   0.11733E-017   0.26568E-003
     717    0.54819E-002   0.18026E-002  -0.33159E-003  -0.88996E-017  -0.33079E-017  -0.28288E-003
     718    0.53910E-002   0.18024E-002  -0.24125E-003  -0.34901E-017  -0.74374E-018  -0.17102E-003
     719    0.53076E-002   0.17894E-002  -0.19500E-003  -0.22304E-016   0.43266E-018  -0.98056E-004
     720    0.52595E-002   0.17890E-002  -0.14812E-003  -0.48524E-017   0.37795E-017  -0.40634E-004
     721    0.52436E-002   0.17878E-002  -0.13569E-003   0.16592E-017   0.46868E-017   0.20442E-005
     722    0.52624E-002   0.17919E-002  -0.14260E-003   0.23615E-017  -0.94552E-018   0.43184E-004
     723    0.53085E-002   0.17938E-002  -0.18353E-003  -0.28589E-017  -0.32062E-017   0.95577E-004
     724    0.54145E-002   0.18095E-002  -0.24447E-003  -0.92589E-017  -0.22729E-017   0.18119E-003
     725    0.54292E-002   0.17630E-002  -0.39209E-003   0.46537E-017  -0.28262E-017   0.33154E-003
     726    0.53793E-002   0.22418E-002   0.10257E-002  -0.12392E-016   0.15327E-017  -0.35965E-004
     727    0.54497E-002   0.23501E-002   0.12648E-002   0.73504E-017  -0.19731E-017   0.17205E-003
     728    0.57039E-002   0.22389E-002   0.69304E-003  -0.10937E-016  -0.15821E-017   0.90444E-004
     729    0.55035E-002   0.22359E-002   0.88488E-003  -0.34314E-017  -0.33505E-017   0.42203E-004
     730    0.55981E-002   0.24080E-002   0.12820E-002   0.59727E-017  -0.11548E-017   0.35526E-003
     731    0.50582E-002   0.15837E-002  -0.53329E-003  -0.13133E-016   0.88302E-019   0.11017E-002
     732    0.62011E-002   0.27283E-002   0.15940E-002   0.40701E-017   0.38622E-017  -0.25729E-003
     733    0.48066E-002   0.15368E-002  -0.41575E-003   0.29894E-017  -0.37915E-017   0.80073E-003
     734    0.61453E-002   0.27286E-002   0.16508E-002  -0.65231E-017   0.50149E-018  -0.70702E-003
     735    0.61777E-002   0.28057E-002   0.18387E-002   0.75012E-017   0.36654E-017   0.68311E-003
     736    0.47184E-002   0.15670E-002  -0.24126E-003  -0.94992E-017  -0.24940E-018   0.51243E-003
     737    0.45913E-002   0.15181E-002  -0.25394E-003  -0.10241E-016  -0.29229E-017   0.66976E-003
     738    0.44701E-002   0.14620E-002  -0.29297E-003  -0.47216E-017  -0.37552E-017   0.82971E-003
     739    0.43022E-002   0.13860E-002  -0.34228E-003  -0.57749E-017   0.26754E-017   0.10005E-002
     740    0.40884E-002   0.13243E-002  -0.30477E-003   0.15093E-016  -0.27644E-017   0.11614E-002
     741    0.54993E-002   0.17483E-002  -0.50424E-003   0.32266E-017   0.36114E-017   0.11644E-002
     742    0.66263E-002   0.23595E-002   0.11527E-003   0.99703E-017   0.44815E-017   0.32079E-003
     743    0.53137E-002   0.16818E-002  -0.50846E-003  -0.93674E-018   0.65082E-018  -0.76984E-003
     744    0.65437E-002   0.23328E-002   0.12148E-003   0.39018E-017   0.37103E-017   0.15628E-003
     745    0.67646E-002   0.28334E-002   0.13308E-002   0.24579E-017   0.42244E-017   0.80734E-003
     746    0.41403E-002   0.14019E-002  -0.13496E-003  -0.77067E-017   0.23529E-017  -0.10676E-002
     747    0.38429E-002   0.12909E-002  -0.15469E-003  -0.54538E-017   0.45308E-017  -0.77329E-003
     748    0.40939E-002   0.14165E-002  -0.46677E-004  -0.51908E-017   0.67817E-017  -0.75419E-003
     749    0.43009E-002   0.15402E-002   0.99592E-004  -0.47954E-017   0.47437E-017  -0.81299E-003
     750    0.45308E-002   0.17024E-002   0.33320E-003  -0.30113E-017   0.15039E-017  -0.99515E-003
     751    0.46002E-002   0.18669E-002   0.73373E-003  -0.11663E-017  -0.32009E-018   0.13430E-002
     752    0.45424E-002   0.17114E-002   0.34723E-003   0.59221E-018   0.43460E-017   0.10018E-002
     753    0.43133E-002   0.15470E-002   0.10661E-003   0.15966E-017  -0.24122E-017   0.81496E-003
     754    0.40917E-002   0.14125E-002  -0.56107E-004   0.52007E-017  -0.17930E-017   0.75093E-003
     755    0.38457E-002   0.12834E-002  -0.17873E-003   0.48593E-017  -0.18020E-017   0.78237E-003
     756    0.35952E-002   0.11841E-002  -0.21195E-003   0.55574E-017  -0.23037E-017   0.87214E-003
     757    0.52196E-002   0.16447E-002  -0.52050E-003  -0.77364E-017   0.13482E-017   0.79916E-003
     758    0.64790E-002   0.22836E-002   0.45618E-004  -0.72022E-017  -0.66187E-018  -0.72867E-004
     759    0.53950E-002   0.16940E-002  -0.55497E-003   0.64165E-017   0.44472E-017  -0.13220E-002
     760    0.66880E-002   0.23670E-002   0.74922E-004  -0.40205E-017  -0.67997E-019  -0.37364E-003
     761    0.39389E-002   0.13686E-002  -0.28702E-004   0.77312E-018   0.13797E-017  -0.15393E-002
     762    0.43412E-002   0.14013E-002  -0.33736E-003  -0.64566E-017   0.38241E-017  -0.97708E-003
     763    0.44782E-002   0.14659E-002  -0.28996E-003  -0.22847E-017   0.87929E-018  -0.82655E-003
     764    0.45979E-002   0.15192E-002  -0.25745E-003   0.50691E-017   0.25003E-017  -0.67223E-003
     765    0.47170E-002   0.15662E-002  -0.24225E-003   0.14207E-016   0.42215E-017  -0.51317E-003
     766    0.48338E-002   0.16040E-002  -0.25080E-003  -0.45609E-018  -0.18666E-017   0.35183E-003
     767    0.26670E-002   0.10322E-002   0.28202E-003   0.13766E-016  -0.45684E-017   0.96788E-003
     768    0.20818E-002   0.81053E-003   0.23401E-003  -0.67138E-017   0.24501E-017  -0.66985E-003
     769    0.20916E-002   0.82440E-003   0.26381E-003   0.60360E-017  -0.52408E-017   0.68977E-003
     770    0.24628E-002   0.95789E-003   0.27402E-003  -0.23434E-017  -0.11096E-017  -0.95301E-003
     771    0.49697E-002   0.17228E-002  -0.47532E-004  -0.18711E-017   0.13986E-017   0.38420E-004
     772    0.48368E-002   0.16753E-002  -0.50245E-004  -0.35237E-017  -0.16677E-017   0.10445E-003
     773    0.45504E-002   0.15762E-002  -0.46826E-004  -0.10318E-016   0.12594E-017   0.17636E-003
     774    0.40890E-002   0.14150E-002  -0.46221E-004  -0.85998E-017   0.12112E-016   0.24922E-003
     775    0.34412E-002   0.11852E-002  -0.55017E-004  -0.18828E-016   0.25757E-017   0.32919E-003
     776    0.25793E-002   0.89472E-003  -0.22927E-004  -0.12724E-016   0.27590E-017   0.41312E-003
     777    0.13142E-002   0.44560E-003  -0.41026E-004   0.64366E-017   0.14822E-016   0.46594E-003
     778    0.84049E-003   0.33827E-003   0.12600E-003   0.22605E-016   0.43438E-017   0.27865E-003
     779    0.14729E-002   0.52619E-003   0.30520E-004   0.32661E-016   0.58827E-017   0.67820E-003
     780    0.33011E-002   0.15474E-002   0.11201E-002   0.14358E-016   0.16114E-016   0.15261E-002
     781    0.73293E-002   0.31306E-002   0.16152E-002   0.19347E-016   0.92925E-017   0.44231E-002
     782    0.10646E-002   0.32403E-003  -0.13882E-003  -0.66655E-017  -0.12008E-017  -0.36276E-003
     783    0.27542E-002   0.12182E-002   0.72633E-003  -0.33056E-017  -0.13765E-017  -0.10254E-002
     784    0.69638E-002   0.27745E-002   0.96326E-003  -0.20577E-017   0.68549E-018  -0.38281E-002
     785    0.12398E-001   0.63424E-002   0.57226E-002   0.94727E-017   0.83652E-017   0.33109E-003
     786    0.46997E-003   0.19522E-003   0.87801E-004  -0.30893E-017   0.12984E-017  -0.10327E-003
     787    0.63893E-003   0.21594E-003  -0.21952E-004  -0.44956E-017   0.58912E-017  -0.31950E-003
     788    0.14720E-002   0.51095E-003  -0.12174E-004  -0.16116E-017   0.12578E-017  -0.29997E-003
     789    0.20970E-002   0.72891E-003  -0.14389E-004  -0.23377E-018   0.79918E-017  -0.26101E-003
     790    0.26311E-002   0.92892E-003   0.22982E-004  -0.24738E-017   0.40381E-017  -0.25833E-003
     791    0.32163E-002   0.11364E-002   0.30667E-004  -0.19237E-017   0.63565E-018  -0.32557E-003
     792    0.41601E-002   0.15682E-002   0.32060E-003   0.11873E-018   0.19417E-018  -0.54230E-003
     793    0.67182E-002   0.23532E-002   0.52313E-005  -0.12479E-017   0.10750E-017  -0.13562E-002
     794    0.86712E-002   0.43103E-002   0.36439E-002  -0.13608E-018  -0.20212E-017  -0.20496E-002
     795    0.47703E-002   0.27387E-002   0.30547E-002  -0.10102E-017   0.75477E-018  -0.19527E-002
     796    0.45106E-002   0.24369E-002   0.24518E-002  -0.34645E-018   0.40504E-018  -0.17360E-002
     797    0.44606E-002   0.24115E-002   0.24294E-002   0.57645E-019  -0.92888E-018  -0.15021E-002
     798    0.45977E-002   0.24754E-002   0.24750E-002  -0.55114E-018   0.18770E-018  -0.12924E-002
     799    0.47517E-002   0.25580E-002   0.25568E-002  -0.35356E-018  -0.18039E-018  -0.10697E-002
     800    0.48906E-002   0.26321E-002   0.26297E-002  -0.30173E-018  -0.55768E-019  -0.84658E-003
     801    0.49963E-002   0.26891E-002   0.26868E-002  -0.21366E-018  -0.38168E-019  -0.62599E-003
     802    0.50673E-002   0.27276E-002   0.27257E-002  -0.27343E-018  -0.61345E-020  -0.41152E-003
     803    0.51070E-002   0.27492E-002   0.27477E-002  -0.27040E-018  -0.79642E-019  -0.20350E-003
     804    0.51196E-002   0.27560E-002   0.27547E-002  -0.40494E-018   0.49339E-019   0.47086E-006
     805    0.51066E-002   0.27489E-002   0.27475E-002  -0.34647E-018  -0.31186E-019   0.20443E-003
     806    0.50663E-002   0.27270E-002   0.27252E-002  -0.37300E-018  -0.74503E-020   0.41228E-003
     807    0.49950E-002   0.26884E-002   0.26861E-002  -0.59981E-018  -0.87660E-019   0.62651E-003
     808    0.48890E-002   0.26312E-002   0.26287E-002  -0.62996E-018   0.20727E-018   0.84699E-003
     809    0.47487E-002   0.25563E-002   0.25551E-002  -0.25362E-018   0.15302E-018   0.10702E-002
     810    0.45952E-002   0.24744E-002   0.24744E-002  -0.14649E-018   0.42593E-018   0.12920E-002
     811    0.44586E-002   0.24104E-002   0.24282E-002  -0.53505E-018  -0.60062E-018   0.15006E-002
     812    0.45135E-002   0.24374E-002   0.24505E-002  -0.88791E-019  -0.27705E-018   0.17361E-002
     813    0.47756E-002   0.27426E-002   0.30603E-002   0.27028E-018   0.45993E-018   0.19531E-002
     814    0.86765E-002   0.43072E-002   0.36297E-002   0.58276E-018   0.50273E-018   0.20328E-002
     815    0.67329E-002   0.23636E-002   0.20275E-004   0.61408E-018   0.21374E-018   0.13640E-002
     816    0.41617E-002   0.15709E-002   0.32675E-003   0.13916E-017  -0.17207E-017   0.53844E-003
     817    0.32146E-002   0.11348E-002   0.27652E-004   0.26772E-017   0.11676E-017   0.32355E-003
     818    0.26332E-002   0.92986E-003   0.23520E-004   0.38150E-017  -0.14904E-017   0.25896E-003
     819    0.20957E-002   0.72640E-003  -0.20241E-004   0.39785E-017  -0.27186E-017   0.26441E-003
     820    0.14870E-002   0.51899E-003  -0.41687E-005   0.37895E-017   0.43351E-017   0.29852E-003
     821    0.65276E-003   0.21849E-003  -0.28507E-004   0.51984E-017  -0.23870E-017   0.31685E-003
     822    0.45280E-003   0.18732E-003   0.82393E-004   0.77896E-017   0.15099E-017   0.11097E-003
     823    0.10723E-002   0.33336E-003  -0.11985E-003   0.10049E-016   0.25978E-017   0.36703E-003
     824    0.27363E-002   0.12122E-002   0.72712E-003  -0.13453E-017   0.10030E-016   0.99973E-003
     825    0.67484E-002   0.26958E-002   0.95394E-003  -0.30676E-017   0.30073E-017   0.38889E-002
     826    0.13260E-002   0.48458E-003   0.58538E-004   0.35876E-017   0.51309E-017  -0.65224E-003
     827    0.32087E-002   0.15427E-002   0.11990E-002  -0.14878E-016   0.24379E-017  -0.15329E-002
     828    0.71625E-002   0.30756E-002   0.16249E-002   0.10798E-017   0.11638E-016  -0.45123E-002
     829    0.12207E-001   0.63152E-002   0.58367E-002  -0.79507E-017   0.87317E-018  -0.32045E-003
     830    0.77759E-003   0.32447E-003   0.14947E-003   0.73868E-020  -0.29313E-017  -0.28918E-003
     831    0.12891E-002   0.44450E-003  -0.19055E-004   0.97831E-017  -0.11781E-017  -0.47026E-003
     832    0.25570E-002   0.88441E-003  -0.30129E-004   0.17472E-016   0.17566E-016  -0.42777E-003
     833    0.34468E-002   0.11853E-002  -0.60196E-004   0.18513E-016   0.10028E-016  -0.33521E-003
     834    0.40899E-002   0.14137E-002  -0.50716E-004   0.10063E-016   0.44171E-017  -0.25025E-003
     835    0.45514E-002   0.15767E-002  -0.46613E-004   0.11612E-016   0.39013E-017  -0.17584E-003
     836    0.48395E-002   0.16767E-002  -0.48880E-004   0.72953E-017  -0.74600E-017  -0.10457E-003
     837    0.49694E-002   0.17223E-002  -0.48595E-004   0.22011E-016  -0.18114E-016  -0.38922E-004
     838    0.49978E-002   0.17483E-002  -0.25493E-005   0.30721E-016   0.15332E-017  -0.97153E-005
     839    0.49525E-002   0.17204E-002  -0.37162E-004   0.22074E-017  -0.81002E-017  -0.39841E-004
     840    0.49650E-002   0.16769E-002  -0.17371E-003   0.75232E-017  -0.86458E-017  -0.97012E-004
     841    0.49876E-002   0.15961E-002  -0.42735E-003  -0.77263E-017  -0.62855E-017  -0.13405E-003
     842    0.50058E-002   0.14948E-002  -0.73485E-003  -0.10643E-016  -0.85857E-017  -0.14072E-003
     843    0.50171E-002   0.13950E-002  -0.10315E-002  -0.45236E-016  -0.41454E-017  -0.12508E-003
     844    0.50199E-002   0.13080E-002  -0.12826E-002  -0.43079E-016  -0.64405E-017  -0.98394E-004
     845    0.50191E-002   0.12420E-002  -0.14706E-002  -0.39270E-016  -0.81126E-017  -0.69597E-004
     846    0.50164E-002   0.11970E-002  -0.15963E-002  -0.40876E-016  -0.11071E-016  -0.43196E-004
     847    0.50140E-002   0.11715E-002  -0.16667E-002  -0.30783E-016  -0.12868E-016  -0.20370E-004
     848    0.50130E-002   0.11634E-002  -0.16892E-002  -0.79539E-017  -0.48704E-017   0.42906E-007
     849    0.50138E-002   0.11715E-002  -0.16667E-002  -0.27424E-016   0.20188E-017   0.20317E-004
     850    0.50161E-002   0.11967E-002  -0.15968E-002  -0.36500E-016   0.37027E-017   0.42832E-004
     851    0.50191E-002   0.12414E-002  -0.14722E-002  -0.50316E-016  -0.10496E-017   0.69080E-004
     852    0.50203E-002   0.13074E-002  -0.12849E-002  -0.43079E-016  -0.67917E-017   0.98112E-004
     853    0.50173E-002   0.13941E-002  -0.10342E-002  -0.27427E-016  -0.14538E-016   0.12512E-003
     854    0.50057E-002   0.14938E-002  -0.73763E-003   0.31683E-017  -0.13130E-016   0.14080E-003
     855    0.49877E-002   0.15954E-002  -0.42955E-003   0.13257E-016   0.40542E-017   0.13390E-003
     856    0.49645E-002   0.16765E-002  -0.17451E-003   0.26942E-017   0.35963E-017   0.96398E-004
     857    0.49532E-002   0.17208E-002  -0.36618E-004  -0.15170E-016   0.84777E-017   0.39249E-004
     858    0.49987E-002   0.17491E-002  -0.13341E-005   0.81664E-017  -0.28586E-017   0.89802E-005
     859    0.49525E-002   0.17204E-002  -0.37162E-004   0.13466E-017  -0.62179E-017  -0.39841E-004
     860    0.49650E-002   0.16769E-002  -0.17371E-003   0.77189E-017  -0.88893E-017  -0.97012E-004
     861    0.49876E-002   0.15961E-002  -0.42735E-003  -0.84566E-017  -0.57986E-017  -0.13405E-003
     862    0.50058E-002   0.14948E-002  -0.73485E-003  -0.11195E-016  -0.74337E-017  -0.14072E-003
     863    0.50171E-002   0.13950E-002  -0.10315E-002  -0.41572E-016  -0.54429E-017  -0.12508E-003
     864    0.50199E-002   0.13080E-002  -0.12826E-002  -0.37094E-016  -0.68621E-017  -0.98394E-004
     865    0.50191E-002   0.12420E-002  -0.14706E-002  -0.36966E-016  -0.75040E-017  -0.69597E-004
     866    0.50164E-002   0.11970E-002  -0.15963E-002  -0.46992E-016  -0.10958E-016  -0.43196E-004
     867    0.50140E-002   0.11715E-002  -0.16667E-002  -0.28675E-016  -0.13042E-016  -0.20370E-004
     868    0.50130E-002   0.11634E-002  -0.16892E-002  -0.10614E-016  -0.48721E-017   0.42906E-007
     869    0.50138E-002   0.11715E-002  -0.16667E-002  -0.30523E-016   0.19143E-017   0.20317E-004
     870    0.50161E-002   0.11967E-002  -0.15968E-002  -0.33597E-016   0.36255E-017   0.42832E-004
     871    0.50191E-002   0.12414E-002  -0.14722E-002  -0.46795E-016  -0.33564E-018   0.69080E-004
     872    0.50203E-002   0.13074E-002  -0.12849E-002  -0.42332E-016  -0.86858E-017   0.98112E-004
     873    0.50173E-002   0.13941E-002  -0.10342E-002  -0.29179E-016  -0.12461E-016   0.12512E-003
     874    0.50057E-002   0.14938E-002  -0.73763E-003   0.54896E-017  -0.12437E-016   0.14080E-003
     875    0.49877E-002   0.15954E-002  -0.42955E-003   0.96535E-017   0.40705E-017   0.13390E-003
     876    0.49645E-002   0.16765E-002  -0.17451E-003   0.33768E-017   0.26226E-017   0.96398E-004
     877    0.49532E-002   0.17208E-002  -0.36618E-004  -0.12088E-016   0.84777E-017   0.39249E-004
     878    0.49987E-002   0.17491E-002  -0.13341E-005   0.67407E-017   0.64488E-018   0.89802E-005
     879    0.49978E-002   0.17483E-002  -0.25493E-005   0.39094E-016  -0.11271E-017  -0.97153E-005
     880    0.12891E-002   0.44450E-003  -0.19055E-004   0.83552E-017  -0.28169E-017  -0.47026E-003
     881    0.25570E-002   0.88441E-003  -0.30129E-004   0.16451E-016   0.20081E-016  -0.42777E-003
     882    0.34468E-002   0.11853E-002  -0.60196E-004   0.17135E-016   0.98413E-017  -0.33521E-003
     883    0.40899E-002   0.14137E-002  -0.50716E-004   0.93328E-017   0.41736E-017  -0.25025E-003
     884    0.45514E-002   0.15767E-002  -0.46613E-004   0.10347E-016   0.40795E-017  -0.17584E-003
     885    0.48395E-002   0.16767E-002  -0.48880E-004   0.11647E-016  -0.53821E-017  -0.10457E-003
     886    0.49694E-002   0.17223E-002  -0.48595E-004   0.16899E-016  -0.18405E-016  -0.38922E-004
     887    0.77759E-003   0.32447E-003   0.14947E-003  -0.23604E-018  -0.31747E-017  -0.28918E-003
     888    0.71625E-002   0.30756E-002   0.16249E-002   0.12667E-017   0.10563E-016  -0.45123E-002
     889    0.32087E-002   0.15427E-002   0.11990E-002  -0.16971E-016   0.31400E-017  -0.15329E-002
     890    0.13260E-002   0.48458E-003   0.58538E-004   0.52089E-017   0.47331E-017  -0.65224E-003
     891    0.12207E-001   0.63152E-002   0.58367E-002  -0.64742E-017   0.74204E-018  -0.32045E-003
     892    0.10723E-002   0.33336E-003  -0.11985E-003   0.10182E-016   0.14296E-017   0.36703E-003
     893    0.27363E-002   0.12122E-002   0.72712E-003  -0.17223E-017   0.10035E-016   0.99973E-003
     894    0.67484E-002   0.26958E-002   0.95394E-003  -0.55139E-017   0.31290E-017   0.38889E-002
     895    0.45280E-003   0.18732E-003   0.82393E-004   0.72604E-017   0.16925E-017   0.11097E-003
     896    0.67329E-002   0.23636E-002   0.20275E-004   0.46703E-018   0.88744E-019   0.13640E-002
     897    0.41617E-002   0.15709E-002   0.32675E-003   0.13115E-017  -0.28074E-017   0.53844E-003
     898    0.32146E-002   0.11348E-002   0.27652E-004   0.27157E-017   0.12121E-017   0.32355E-003
     899    0.26332E-002   0.92986E-003   0.23520E-004   0.34721E-017  -0.17502E-017   0.25896E-003
     900    0.20957E-002   0.72640E-003  -0.20241E-004   0.42115E-017  -0.22643E-017   0.26441E-003
     901    0.14870E-002   0.51899E-003  -0.41687E-005   0.44791E-017   0.38200E-017   0.29852E-003
     902    0.65276E-003   0.21849E-003  -0.28507E-004   0.47360E-017  -0.13079E-017   0.31685E-003
     903    0.86765E-002   0.43072E-002   0.36297E-002   0.51430E-018   0.37286E-018   0.20328E-002
     904    0.47703E-002   0.27387E-002   0.30547E-002  -0.93302E-018   0.72289E-018  -0.19527E-002
     905    0.45106E-002   0.24369E-002   0.24518E-002  -0.30816E-018   0.31844E-018  -0.17360E-002
     906    0.44606E-002   0.24115E-002   0.24294E-002   0.69224E-019  -0.88398E-018  -0.15021E-002
     907    0.45977E-002   0.24754E-002   0.24750E-002  -0.52591E-018   0.15424E-018  -0.12924E-002
     908    0.47517E-002   0.25580E-002   0.25568E-002  -0.37146E-018  -0.17298E-018  -0.10697E-002
     909    0.48906E-002   0.26321E-002   0.26297E-002  -0.27195E-018  -0.79081E-019  -0.84658E-003
     910    0.49963E-002   0.26891E-002   0.26868E-002  -0.21153E-018  -0.32522E-019  -0.62599E-003
     911    0.50673E-002   0.27276E-002   0.27257E-002  -0.26188E-018  -0.19604E-019  -0.41152E-003
     912    0.51070E-002   0.27492E-002   0.27477E-002  -0.39463E-018  -0.71768E-019  -0.20350E-003
     913    0.51196E-002   0.27560E-002   0.27547E-002  -0.38337E-018   0.52102E-019   0.47086E-006
     914    0.51066E-002   0.27489E-002   0.27475E-002  -0.38613E-018  -0.37571E-019   0.20443E-003
     915    0.50663E-002   0.27270E-002   0.27252E-002  -0.37300E-018   0.15491E-020   0.41228E-003
     916    0.49950E-002   0.26884E-002   0.26861E-002  -0.56636E-018  -0.62054E-019   0.62651E-003
     917    0.48890E-002   0.26312E-002   0.26287E-002  -0.55120E-018   0.22858E-018   0.84699E-003
     918    0.47487E-002   0.25563E-002   0.25551E-002  -0.24592E-018   0.17680E-018   0.10702E-002
     919    0.45952E-002   0.24744E-002   0.24744E-002  -0.15700E-018   0.45001E-018   0.12920E-002
     920    0.44586E-002   0.24104E-002   0.24282E-002  -0.51091E-018  -0.60048E-018   0.15006E-002
     921    0.45135E-002   0.24374E-002   0.24505E-002  -0.12986E-018  -0.35842E-018   0.17361E-002
     922    0.47756E-002   0.27426E-002   0.30603E-002   0.25005E-018   0.41327E-018   0.19531E-002
     923    0.86712E-002   0.43103E-002   0.36439E-002  -0.13246E-018  -0.19055E-017  -0.20496E-002
     924    0.63893E-003   0.21594E-003  -0.21952E-004  -0.58197E-017   0.32146E-017  -0.31950E-003
     925    0.14720E-002   0.51095E-003  -0.12174E-004  -0.11247E-017   0.13958E-017  -0.29997E-003
     926    0.20970E-002   0.72891E-003  -0.14389E-004   0.14928E-018   0.84178E-017  -0.26101E-003
     927    0.26311E-002   0.92892E-003   0.22982E-004  -0.24760E-017   0.40946E-017  -0.25833E-003
     928    0.32163E-002   0.11364E-002   0.30667E-004  -0.14471E-017   0.36834E-018  -0.32557E-003
     929    0.41601E-002   0.15682E-002   0.32060E-003  -0.18556E-018   0.58319E-018  -0.54230E-003
     930    0.67182E-002   0.23532E-002   0.52313E-005  -0.10580E-017   0.10780E-017  -0.13562E-002
     931    0.46997E-003   0.19522E-003   0.87801E-004  -0.25172E-017   0.98541E-018  -0.10327E-003
     932    0.69638E-002   0.27745E-002   0.96326E-003  -0.14719E-018   0.13223E-017  -0.38281E-002
     933    0.27542E-002   0.12182E-002   0.72633E-003  -0.22710E-017  -0.15309E-017  -0.10254E-002
     934    0.10646E-002   0.32403E-003  -0.13882E-003  -0.71926E-017   0.22712E-018  -0.36276E-003
     935    0.12398E-001   0.63424E-002   0.57226E-002   0.97965E-017   0.86760E-017   0.33109E-003
     936    0.14729E-002   0.52619E-003   0.30520E-004   0.30244E-016   0.81539E-017   0.67820E-003
     937    0.33011E-002   0.15474E-002   0.11201E-002   0.17329E-016   0.15140E-016   0.15261E-002
     938    0.73293E-002   0.31306E-002   0.16152E-002   0.12305E-016   0.84775E-017   0.44231E-002
     939    0.84049E-003   0.33827E-003   0.12600E-003   0.27699E-016   0.26246E-017   0.27865E-003
     940    0.49697E-002   0.17228E-002  -0.47532E-004   0.98480E-018   0.12491E-018   0.38420E-004
     941    0.48368E-002   0.16753E-002  -0.50245E-004  -0.10894E-017  -0.27958E-017   0.10445E-003
     942    0.45504E-002   0.15762E-002  -0.46826E-004  -0.86788E-017   0.19570E-017   0.17636E-003
     943    0.40890E-002   0.14150E-002  -0.46221E-004  -0.12916E-016   0.10912E-016   0.24922E-003
     944    0.34412E-002   0.11852E-002  -0.55017E-004  -0.19817E-016   0.13021E-017   0.32919E-003
     945    0.25793E-002   0.89472E-003  -0.22927E-004  -0.18330E-016   0.52736E-017   0.41312E-003
     946    0.13142E-002   0.44560E-003  -0.41026E-004   0.58106E-017   0.13783E-016   0.46594E-003

 MINIMUM VALUES
 NODE        822            822            848              1              1            828
 VALUE     0.45280E-003   0.18732E-003  -0.16892E-002  -0.69263E-018  -0.56621E-018  -0.45123E-002

 MAXIMUM VALUES
 NODE        785            785            829              1              1            781
 VALUE     0.12398E-001   0.63424E-002   0.58367E-002  -0.69263E-018  -0.56621E-018   0.44231E-002
 ***** ESTIMATED BOUNDS CONSIDERING THE EFFECT OF DISCRETIZATION ERROR *****   

 MINIMUM VALUES
 NODE        823            783            148            784            784            828
 VALUE    -0.60912E-003  -0.20005E-002  -0.34272E-002  -0.40766E-002  -0.40766E-002  -0.83560E-002

 MAXIMUM VALUES
 NODE        785            785            829            932            932            781
 VALUE     0.16131E-001   0.10075E-001   0.95347E-002   0.40766E-002   0.40766E-002   0.82662E-002
 ***************************************************************************   


 USE LAST SUBSTEP ON RESULT FILE  FOR LOAD CASE 0 

 SET COMMAND GOT LOAD STEP=     1  SUBSTEP=     1  CUMULATIVE ITERATION=     1
   TIME/FREQUENCY=  1.0000    
 TITLE= first try--Static Structural (B5)                                       

 *GET  MY_MAXNODE  FROM  NODE  ITEM=NUM  MAX   VALUE=  946.000000     

 *GET  MY_MINNODE  FROM  NODE  ITEM=NUM  MIN   VALUE=  1.00000000     

 OPENED FILE= nodeInfo.txt FOR COMMAND FILE DATA 


  COMMAND FILE CLOSED 



 USE LAST SUBSTEP ON RESULT FILE  FOR LOAD CASE 0 

 SET COMMAND GOT LOAD STEP=     1  SUBSTEP=     1  CUMULATIVE ITERATION=     1
   TIME/FREQUENCY=  1.0000    
 TITLE= first try--Static Structural (B5)                                       

 *** WARNING ***                         CP =       1.281   TIME= 12:47:16
 /PREP is not a recognized POST1 command, abbreviation, or macro.        
  This command will be ignored.                                          

 *** WARNING ***                         CP =       1.281   TIME= 12:47:16
 Entity 186 is undefined.  The ESEL command is ignored.                  

 *GET  ENUM      FROM  ELEM  ITEM=COUN           VALUE=  448.000000    

 OPENED FILE= elInfo.txt FOR COMMAND FILE DATA 


  COMMAND FILE CLOSED 


 Set Encoding of XML File to:ISO-8859-1

 Set Output of XML File to:
     PARM,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,
         ,     ,     ,     ,     ,     ,     ,

 DATABASE WRITTEN ON FILE  parm.xml                                                                                                                                                                                                                                                            
